feature_id,semantic_source_feature_id,relevance_scaled,confidence_scaled,agreement,reliability,text_score,condition,llm_runs
F001392,F001840,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001393,F000150,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001394,F001566,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001395,F000160,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001396,F001446,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001397,F001009,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001398,F001873,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001399,F000019,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001400,F000214,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001401,F000586,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001402,F001117,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001403,F001772,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001404,F000104,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001405,F000953,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001406,F001427,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001407,F001207,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001408,F000493,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001409,F000331,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001410,F001025,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001411,F000481,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001412,F001404,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001413,F001075,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001414,F001745,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001415,F000527,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001416,F000269,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001417,F001839,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001418,F000118,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001419,F001139,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001420,F000473,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001421,F001571,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001422,F000206,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001423,F000863,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001424,F000581,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001425,F000579,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001426,F001822,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001427,F001678,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001428,F001334,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001429,F000467,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001430,F000686,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001431,F000816,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001432,F001301,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001433,F000474,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001434,F000801,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001435,F001895,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001436,F001439,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001437,F001499,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001438,F001885,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001439,F000710,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001440,F001870,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001441,F001422,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001442,F001372,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001443,F000228,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001444,F000931,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001445,F000903,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001446,F000100,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001447,F001722,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001448,F001254,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001449,F000384,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001450,F001319,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001451,F000112,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001452,F000468,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001453,F001011,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001454,F000176,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001455,F000757,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001456,F001283,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001457,F001378,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001458,F000567,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001459,F001087,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001460,F000295,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001461,F001611,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001462,F000935,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001463,F001292,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001464,F001256,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001465,F000610,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001466,F000056,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001467,F000447,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001468,F001893,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001469,F000364,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001470,F000095,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001471,F001357,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001472,F001338,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001473,F001089,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001474,F000347,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001475,F001654,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001476,F000844,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001477,F000818,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001478,F000777,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001479,F000565,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001480,F000508,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001481,F001527,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001482,F000544,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001483,F001034,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001484,F000618,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001485,F000496,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001486,F001922,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001487,F001638,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001488,F000129,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001489,F000013,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001490,F000014,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001491,F000237,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001492,F001517,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001493,F000040,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001494,F000764,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001495,F001677,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001496,F001136,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001497,F000908,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001498,F000268,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001499,F000791,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001500,F000693,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001501,F001443,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001502,F001093,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001503,F001673,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001504,F000831,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001505,F000175,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001506,F001248,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001507,F001524,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001508,F000352,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001509,F000271,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001510,F000392,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001511,F000979,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001512,F001754,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001513,F001790,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001514,F001706,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001515,F000811,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001516,F000885,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001517,F000058,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001518,F000236,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001519,F001620,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001520,F000950,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001521,F001741,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001522,F001437,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001523,F000358,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001524,F000921,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001525,F001681,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001526,F000490,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001527,F000999,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001528,F000123,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001529,F001906,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001530,F001498,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001531,F001351,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001532,F001086,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001533,F000689,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001534,F000733,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001535,F000094,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001536,F000748,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001537,F000997,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001538,F000322,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001539,F000646,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001540,F001373,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001541,F001956,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001542,F001518,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001543,F000722,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001544,F001040,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001545,F001526,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001546,F001152,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001547,F001679,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001548,F000810,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001549,F000497,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001550,F001462,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001551,F000254,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001552,F000940,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001553,F000787,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001554,F001516,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001555,F000385,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001556,F000180,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001557,F001728,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001558,F001111,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001559,F001674,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001560,F001903,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001561,F001451,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001562,F000250,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001563,F001103,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001564,F001171,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001565,F001514,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001566,F000730,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001567,F000255,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001568,F000789,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001569,F000008,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001570,F000905,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001571,F000308,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001572,F001227,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001573,F000307,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001574,F001712,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001575,F001523,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001576,F001355,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001577,F001055,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001578,F001915,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001579,F001368,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001580,F001149,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001581,F000209,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001582,F001079,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001583,F001946,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001584,F001984,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001585,F001417,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001586,F000660,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001587,F001820,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001588,F001874,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001589,F000485,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001590,F000341,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001591,F000047,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001592,F000312,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001593,F001054,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001594,F001359,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001595,F001758,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001596,F000836,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001597,F001401,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001598,F000463,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001599,F000425,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001600,F000626,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001601,F000623,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001602,F001969,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001603,F001799,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001604,F001776,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001605,F001392,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001606,F001348,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001607,F000223,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001608,F001938,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001609,F001134,0.5,1.0,0.5,0.5,0.5,permuted_seed_0019,3
F001610,F001049,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001611,F000888,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001612,F001431,0.75,1.0,1.0,1.0,0.75,permuted_seed_0019,3
F001613,F000106,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001614,F001971,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001615,F001662,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001616,F001889,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001617,F001454,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001618,F001496,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001619,F000528,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001620,F000746,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001621,F001838,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001622,F000409,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001623,F001842,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001624,F001259,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001625,F000659,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001626,F001788,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001627,F000665,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001628,F001260,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001629,F000211,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001630,F000336,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001631,F001195,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001632,F001057,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001633,F001302,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001634,F000540,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001635,F001692,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001636,F001672,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001637,F001580,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001638,F001180,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001639,F001486,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001640,F000257,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001641,F000240,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001642,F001513,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001643,F000894,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001644,F000992,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001645,F000628,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001646,F001644,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001647,F000272,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001648,F001693,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001649,F000947,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001650,F001976,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001651,F000012,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001652,F000633,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001653,F001419,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001654,F000081,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001655,F000649,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001656,F001501,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001657,F001471,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001658,F001551,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001659,F000302,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001660,F000446,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001661,F000076,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001662,F001850,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001663,F001911,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001664,F000677,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001665,F001101,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001666,F001485,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001667,F001173,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001668,F001635,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001669,F001907,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001670,F000856,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001671,F001761,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001672,F000146,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001673,F000281,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001674,F000951,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001675,F001563,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001676,F001520,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001677,F000781,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001678,F001805,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001679,F000157,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001680,F001923,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001681,F001153,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001682,F001793,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001683,F001341,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001684,F001288,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001685,F001552,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001686,F000419,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001687,F001070,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001688,F001625,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001689,F000536,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001690,F000782,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001691,F000716,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001692,F001311,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001693,F001572,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001694,F001669,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001695,F000052,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001696,F000529,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001697,F001118,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001698,F000893,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001699,F001688,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001700,F000317,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001701,F001095,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001702,F000991,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001703,F001715,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001704,F001986,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001705,F001779,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001706,F000080,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001707,F000016,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001708,F001479,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001709,F001615,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001710,F000017,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001711,F000714,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001712,F000675,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001713,F000683,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001714,F001633,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001715,F000933,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001716,F001072,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001717,F001013,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001718,F000396,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001719,F000640,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001720,F000200,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001721,F001206,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001722,F001444,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001723,F000845,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001724,F000350,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001725,F000542,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001726,F001048,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001727,F000718,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001728,F001881,0.5,1.0,1.0,1.0,0.5,permuted_seed_0019,3
F001729,F001327,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001730,F001225,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001731,F001774,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001732,F001848,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001733,F001830,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001734,F001245,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001735,F000007,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001736,F001458,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001737,F000296,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
F001738,F001962,0.25,1.0,1.0,1.0,0.25,permuted_seed_0019,3
F001739,F000291,0.0,1.0,1.0,1.0,0.0,permuted_seed_0019,3
